name,TIME,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.f.p[X],axes.mach.f.p[Y],servo.SV X1.droop,servo.SV X1.delay,servo.SV Y.droop,servo.SV Y.delay
units,sec,mm,mm,mm,mm,mm,mSec,mm,mSec
1344,   4.088000,   -1212.890267,   -1108.614087,   -1211.517572,   -1107.784033,      -0.266344,       0.000000,      -0.143409,       0.000000
1345,   4.089000,   -1212.966323,   -1108.684778,   -1211.588621,   -1107.815623,      -0.268633,       0.000000,      -0.150658,       0.000000
1346,   4.090000,   -1213.041902,   -1108.757734,   -1211.660743,   -1107.848883,      -0.270579,       0.000000,      -0.158128,       0.000000
1347,   4.091000,   -1213.116646,   -1108.833194,   -1211.733818,   -1107.884169,      -0.272143,       0.000000,      -0.165695,       0.000000
1348,   4.092000,   -1213.190556,   -1108.911157,   -1211.807847,   -1107.921362,      -0.273402,       0.000000,      -0.173356,       0.000000
1349,   4.093000,   -1213.263512,   -1108.991385,   -1211.882591,   -1107.960463,      -0.274165,       0.000000,      -0.181241,       0.000000
1350,   4.094000,   -1213.335514,   -1109.074116,   -1211.958170,   -1108.001471,      -0.274661,       0.000000,      -0.189252,       0.000000
1351,   4.095000,   -1213.406324,   -1109.159231,   -1212.034464,   -1108.044624,      -0.274737,       0.000000,      -0.197359,       0.000000
1352,   4.096000,   -1213.475823,   -1109.246612,   -1212.111235,   -1108.089805,      -0.274470,       0.000000,      -0.205656,       0.000000
1353,   4.097000,   -1213.544011,   -1109.336495,   -1212.188482,   -1108.137131,      -0.273745,       0.000000,      -0.214049,       0.000000
1354,   4.098000,   -1213.610768,   -1109.428644,   -1212.266088,   -1108.186603,      -0.272677,       0.000000,      -0.222537,       0.000000
1355,   4.099000,   -1213.675857,   -1109.523058,   -1212.343931,   -1108.238339,      -0.271265,       0.000000,      -0.231057,       0.000000
1356,   4.100000,   -1213.739395,   -1109.619856,   -1212.422013,   -1108.292222,      -0.269473,       0.000000,      -0.239736,       0.000000
1357,   4.101000,   -1213.801026,   -1109.718800,   -1212.500215,   -1108.348370,      -0.267298,       0.000000,      -0.248351,       0.000000
1358,   4.102000,   -1213.860869,   -1109.819889,   -1212.578416,   -1108.406901,      -0.264704,       0.000000,      -0.257030,       0.000000
1359,   4.103000,   -1213.918686,   -1109.923244,   -1212.656498,   -1108.467817,      -0.261767,       0.000000,      -0.265709,       0.000000
1360,   4.104000,   -1213.974476,   -1110.028625,   -1212.734461,   -1108.531117,      -0.258410,       0.000000,      -0.274356,       0.000000
1361,   4.105000,   -1214.028120,   -1110.136151,   -1212.812185,   -1108.596802,      -0.254671,       0.000000,      -0.282940,       0.000000
1362,   4.106000,   -1214.079499,   -1110.245466,   -1212.889314,   -1108.664870,      -0.250590,       0.000000,      -0.291587,       0.000000
1363,   4.107000,   -1214.128494,   -1110.356927,   -1212.966084,   -1108.735323,      -0.246050,       0.000000,      -0.300107,       0.000000
1364,   4.108000,   -1214.174986,   -1110.470057,   -1213.042140,   -1108.808279,      -0.241282,       0.000000,      -0.308627,       0.000000
1365,   4.109000,   -1214.218974,   -1110.585093,   -1213.117480,   -1108.883500,      -0.236094,       0.000000,      -0.317115,       0.000000
1366,   4.110000,   -1214.260459,   -1110.701799,   -1213.191986,   -1108.961225,      -0.230562,       0.000000,      -0.325476,       0.000000
1367,   4.111000,   -1214.299083,   -1110.820174,   -1213.265657,   -1109.041452,      -0.224726,       0.000000,      -0.333615,       0.000000
1368,   4.112000,   -1214.334965,   -1110.940099,   -1213.338137,   -1109.124064,      -0.218508,       0.000000,      -0.341690,       0.000000
1369,   4.113000,   -1214.368105,   -1111.061454,   -1213.409543,   -1109.209061,      -0.211946,       0.000000,      -0.349606,       0.000000
1370,   4.114000,   -1214.398146,   -1111.184120,   -1213.479638,   -1109.296441,      -0.204813,       0.000000,      -0.357363,       0.000000
1371,   4.115000,   -1214.425325,   -1111.308217,   -1213.548422,   -1109.386206,      -0.197336,       0.000000,      -0.364993,       0.000000
1372,   4.116000,   -1214.449406,   -1111.433387,   -1213.615656,   -1109.478354,      -0.189516,       0.000000,      -0.372432,       0.000000
1373,   4.117000,   -1214.470387,   -1111.559749,   -1213.681340,   -1109.572887,      -0.181390,       0.000000,      -0.379585,       0.000000
1374,   4.118000,   -1214.488149,   -1111.687064,   -1213.745475,   -1109.669566,      -0.173036,       0.000000,      -0.386579,       0.000000
1375,   4.119000,   -1214.502692,   -1111.815214,   -1213.807821,   -1109.768510,      -0.164377,       0.000000,      -0.393382,       0.000000
1376,   4.120000,   -1214.513898,   -1111.944199,   -1213.868260,   -1109.869719,      -0.155527,       0.000000,      -0.399994,       0.000000
1377,   4.121000,   -1214.521885,   -1112.073898,   -1213.926673,   -1109.972954,      -0.146371,       0.000000,      -0.406384,       0.000000
1378,   4.122000,   -1214.526415,   -1112.204075,   -1213.983059,   -1110.078216,      -0.136873,       0.000000,      -0.412520,       0.000000
1379,   4.123000,   -1214.527607,   -1112.334847,   -1214.037061,   -1110.185742,      -0.127183,       0.000000,      -0.418242,       0.000000
1380,   4.124000,   -1214.525342,   -1112.465858,   -1214.088798,   -1110.295177,      -0.117150,       0.000000,      -0.423742,       0.000000
1381,   4.125000,   -1214.519620,   -1112.597108,   -1214.138150,   -1110.406637,      -0.106927,       0.000000,      -0.428956,       0.000000
1382,   4.126000,   -1214.510441,   -1112.728357,   -1214.184880,   -1110.519767,      -0.096551,       0.000000,      -0.433915,       0.000000
1383,   4.127000,   -1214.497805,   -1112.859726,   -1214.229226,   -1110.634685,      -0.085984,       0.000000,      -0.438557,       0.000000
1384,   4.128000,   -1214.481711,   -1112.990856,   -1214.270711,   -1110.751390,      -0.075303,       0.000000,      -0.442849,       0.000000
1385,   4.129000,   -1214.462042,   -1113.121867,   -1214.309692,   -1110.869765,      -0.064431,       0.000000,      -0.446727,       0.000000
1386,   4.130000,   -1214.438915,   -1113.252401,   -1214.345694,   -1110.989690,      -0.053292,       0.000000,      -0.450351,       0.000000
1387,   4.131000,   -1214.412212,   -1113.382578,   -1214.378834,   -1111.111045,      -0.042038,       0.000000,      -0.453562,       0.000000
1388,   4.132000,   -1214.382052,   -1113.512039,   -1214.409113,   -1111.233830,      -0.030556,       0.000000,      -0.456328,       0.000000
1389,   4.133000,   -1214.348555,   -1113.640785,   -1214.436412,   -1111.358047,      -0.018883,       0.000000,      -0.458681,       0.000000
1390,   4.134000,   -1214.311481,   -1113.768697,   -1214.460492,   -1111.483335,      -0.007134,       0.000000,      -0.460683,       0.000000
1391,   4.135000,   -1214.271069,   -1113.895655,   -1214.481473,   -1111.609578,       0.004730,       0.000000,      -0.462368,       0.000000
1392,   4.136000,   -1214.227200,   -1114.021540,   -1214.499235,   -1111.737013,       0.016632,       0.000000,      -0.463640,       0.000000
1393,   4.137000,   -1214.179993,   -1114.146233,   -1214.513779,   -1111.865163,       0.028572,       0.000000,      -0.464498,       0.000000
1394,   4.138000,   -1214.129567,   -1114.269614,   -1214.524984,   -1111.994147,       0.040627,       0.000000,      -0.465007,       0.000000
1395,   4.139000,   -1214.075804,   -1114.391685,   -1214.532852,   -1112.123728,       0.052643,       0.000000,      -0.465198,       0.000000
1396,   4.140000,   -1214.018703,   -1114.512205,   -1214.537382,   -1112.253785,       0.064736,       0.000000,      -0.464975,       0.000000
1397,   4.141000,   -1213.958621,   -1114.631176,   -1214.538455,   -1112.384558,       0.076752,       0.000000,      -0.464212,       0.000000
1398,   4.142000,   -1213.895202,   -1114.748478,   -1214.535952,   -1112.515569,       0.088731,       0.000000,      -0.463004,       0.000000
1399,   4.143000,   -1213.828802,   -1114.863992,   -1214.530230,   -1112.646818,       0.100823,       0.000000,      -0.461383,       0.000000
1400,   4.144000,   -1213.759303,   -1114.977837,   -1214.521050,   -1112.778187,       0.112878,       0.000000,      -0.459348,       0.000000
1401,   4.145000,   -1213.686705,   -1115.089655,   -1214.508414,   -1112.909675,       0.124932,       0.000000,      -0.456773,       0.000000
1402,   4.146000,   -1213.611245,   -1115.199566,   -1214.492321,   -1113.041162,       0.136834,       0.000000,      -0.453721,       0.000000
1403,   4.147000,   -1213.532925,   -1115.307450,   -1214.472771,   -1113.172293,       0.148698,       0.000000,      -0.450288,       0.000000
1404,   4.148000,   -1213.451624,   -1115.413189,   -1214.449644,   -1113.303065,       0.160448,       0.000000,      -0.446505,       0.000000
1405,   4.149000,   -1213.367701,   -1115.516782,   -1214.423060,   -1113.433361,       0.172006,       0.000000,      -0.442276,       0.000000
1406,   4.150000,   -1213.280916,   -1115.617990,   -1214.392900,   -1113.563180,       0.183374,       0.000000,      -0.437603,       0.000000
1407,   4.151000,   -1213.191509,   -1115.716934,   -1214.359045,   -1113.692164,       0.194513,       0.000000,      -0.432612,       0.000000
1408,   4.152000,   -1213.099480,   -1115.813375,   -1214.321852,   -1113.820434,       0.205538,       0.000000,      -0.427271,       0.000000
1409,   4.153000,   -1213.004947,   -1115.907311,   -1214.281201,   -1113.947511,       0.216295,       0.000000,      -0.421644,       0.000000
1410,   4.154000,   -1212.907910,   -1115.998745,   -1214.237094,   -1114.073753,       0.226862,       0.000000,      -0.415604,       0.000000
1411,   4.155000,   -1212.808371,   -1116.087556,   -1214.189410,   -1114.198804,       0.237162,       0.000000,      -0.409246,       0.000000
1412,   4.156000,   -1212.706685,   -1116.173744,   -1214.138508,   -1114.322424,       0.247309,       0.000000,      -0.402728,       0.000000
1413,   4.157000,   -1212.602615,   -1116.257191,   -1214.084029,   -1114.444613,       0.257037,       0.000000,      -0.396021,       0.000000
1414,   4.158000,   -1212.496400,   -1116.337776,   -1214.026213,   -1114.565253,       0.266573,       0.000000,      -0.389090,       0.000000
1415,   4.159000,   -1212.388039,   -1116.415501,   -1213.965058,   -1114.684343,       0.275767,       0.000000,      -0.381874,       0.000000
1416,   4.160000,   -1212.277770,   -1116.490245,   -1213.900685,   -1114.801645,       0.284617,       0.000000,      -0.374498,       0.000000
1417,   4.161000,   -1212.165356,   -1116.562128,   -1213.832974,   -1114.917159,       0.293238,       0.000000,      -0.366995,       0.000000
1418,   4.162000,   -1212.051153,   -1116.630912,   -1213.762164,   -1115.030646,       0.301554,       0.000000,      -0.359302,       0.000000
1419,   4.163000,   -1211.935163,   -1116.696715,   -1213.688374,   -1115.142345,       0.309565,       0.000000,      -0.351354,       0.000000
1420,   4.164000,   -1211.817503,   -1116.759300,   -1213.611484,   -1115.252137,       0.317347,       0.000000,      -0.343184,       0.000000
1421,   4.165000,   -1211.698174,   -1116.818786,   -1213.531613,   -1115.359664,       0.324748,       0.000000,      -0.334886,       0.000000
1422,   4.166000,   -1211.577296,   -1116.875052,   -1213.448882,   -1115.464926,       0.331958,       0.000000,      -0.326462,       0.000000
1423,   4.167000,   -1211.454988,   -1116.928101,   -1213.363290,   -1115.567923,       0.338901,       0.000000,      -0.317846,       0.000000
1424,   4.168000,   -1211.331248,   -1116.977811,   -1213.275075,   -1115.668654,       0.345615,       0.000000,      -0.309040,       0.000000
1425,   4.169000,   -1211.206317,   -1117.024302,   -1213.184118,   -1115.767121,       0.352100,       0.000000,      -0.300044,       0.000000
1426,   4.170000,   -1211.080074,   -1117.067337,   -1213.090539,   -1115.862966,       0.358318,       0.000000,      -0.290856,       0.000000
1427,   4.171000,   -1210.952878,   -1117.107034,   -1212.994337,   -1115.956306,       0.364307,       0.000000,      -0.281573,       0.000000
1428,   4.172000,   -1210.824490,   -1117.143393,   -1212.895751,   -1116.047025,       0.369991,       0.000000,      -0.272226,       0.000000
1429,   4.173000,   -1210.695386,   -1117.176294,   -1212.794781,   -1116.135120,       0.375446,       0.000000,      -0.262594,       0.000000
1430,   4.174000,   -1210.565329,   -1117.205620,   -1212.691545,   -1116.220474,       0.380672,       0.000000,      -0.252866,       0.000000
1431,   4.175000,   -1210.434556,   -1117.231607,   -1212.585926,   -1116.303086,       0.385593,       0.000000,      -0.242947,       0.000000
1432,   4.176000,   -1210.303068,   -1117.254019,   -1212.478280,   -1116.382957,       0.390247,       0.000000,      -0.232869,       0.000000
1433,   4.177000,   -1210.171103,   -1117.272973,   -1212.368369,   -1116.459966,       0.394634,       0.000000,      -0.222664,       0.000000
1434,   4.178000,   -1210.038662,   -1117.288351,   -1212.256551,   -1116.533875,       0.398716,       0.000000,      -0.212364,       0.000000
1435,   4.179000,   -1209.905863,   -1117.300153,   -1212.142706,   -1116.604805,       0.402492,       0.000000,      -0.201936,       0.000000
1436,   4.180000,   -1209.772825,   -1117.308497,   -1212.027073,   -1116.672873,       0.406040,       0.000000,      -0.191382,       0.000000
1437,   4.181000,   -1209.639549,   -1117.313266,   -1211.909652,   -1116.737723,       0.409359,       0.000000,      -0.180700,       0.000000
1438,   4.182000,   -1209.506273,   -1117.314458,   -1211.790562,   -1116.799474,       0.412334,       0.000000,      -0.169859,       0.000000
1439,   4.183000,   -1209.372878,   -1117.312074,   -1211.669922,   -1116.858125,       0.415043,       0.000000,      -0.158891,       0.000000
1440,   4.184000,   -1209.239721,   -1117.306232,   -1211.547732,   -1116.913557,       0.417446,       0.000000,      -0.147828,       0.000000
1441,   4.185000,   -1209.106684,   -1117.296696,   -1211.424232,   -1116.965771,       0.419582,       0.000000,      -0.136638,       0.000000
1442,   4.186000,   -1208.974004,   -1117.283702,   -1211.299419,   -1117.014766,       0.421528,       0.000000,      -0.125384,       0.000000
1443,   4.187000,   -1208.841681,   -1117.267251,   -1211.173415,   -1117.060304,       0.423359,       0.000000,      -0.114098,       0.000000
1444,   4.188000,   -1208.709955,   -1117.247224,   -1211.046457,   -1117.102623,       0.424923,       0.000000,      -0.102685,       0.000000
1445,   4.189000,   -1208.578706,   -1117.223620,   -1210.918188,   -1117.141485,       0.426182,       0.000000,      -0.091240,       0.000000
1446,   4.190000,   -1208.448172,   -1117.196560,   -1210.789204,   -1117.176890,       0.427250,       0.000000,      -0.079795,       0.000000
1447,   4.191000,   -1208.318353,   -1117.166042,   -1210.659266,   -1117.208958,       0.428089,       0.000000,      -0.068255,       0.000000
1448,   4.192000,   -1208.189368,   -1117.132068,   -1210.528731,   -1117.237568,       0.428623,       0.000000,      -0.056620,       0.000000
1449,   4.193000,   -1208.061457,   -1117.094636,   -1210.397363,   -1117.262721,       0.428966,       0.000000,      -0.044952,       0.000000
1450,   4.194000,   -1207.934499,   -1117.053866,   -1210.265636,   -1117.284656,       0.429005,       0.000000,      -0.033094,       0.000000
1451,   4.195000,   -1207.808733,   -1117.009759,   -1210.133314,   -1117.303014,       0.428738,       0.000000,      -0.021109,       0.000000
1452,   4.196000,   -1207.684159,   -1116.962194,   -1210.000634,   -1117.317915,       0.428280,       0.000000,      -0.009219,       0.000000
1453,   4.197000,   -1207.560778,   -1116.911411,   -1209.867597,   -1117.329478,       0.427593,       0.000000,       0.002861,       0.000000
1454,   4.198000,   -1207.438946,   -1116.857290,   -1209.734440,   -1117.337346,       0.426678,       0.000000,       0.014815,       0.000000
1455,   4.199000,   -1207.318544,   -1116.800070,   -1209.601164,   -1117.341757,       0.425495,       0.000000,       0.026895,       0.000000
1456,   4.200000,   -1207.199812,   -1116.739511,   -1209.467769,   -1117.342591,       0.424160,       0.000000,       0.038817,       0.000000
1457,   4.201000,   -1207.082629,   -1116.675854,   -1209.334612,   -1117.339969,       0.422596,       0.000000,       0.050834,       0.000000
1458,   4.202000,   -1206.967235,   -1116.609216,   -1209.201455,   -1117.334127,       0.420727,       0.000000,       0.063105,       0.000000
1459,   4.203000,   -1206.853628,   -1116.539359,   -1209.068656,   -1117.324829,       0.418514,       0.000000,       0.075472,       0.000000
1460,   4.204000,   -1206.741929,   -1116.466522,   -1208.936214,   -1117.312193,       0.416073,       0.000000,       0.087934,       0.000000
1461,   4.205000,   -1206.632137,   -1116.390824,   -1208.804250,   -1117.296219,       0.413364,       0.000000,       0.100460,       0.000000
1462,   4.206000,   -1206.524491,   -1116.312146,   -1208.672762,   -1117.276788,       0.410351,       0.000000,       0.112985,       0.000000
1463,   4.207000,   -1206.418991,   -1116.230607,   -1208.541989,   -1117.253900,       0.407070,       0.000000,       0.125384,       0.000000
1464,   4.208000,   -1206.315637,   -1116.146326,   -1208.411932,   -1117.227316,       0.403522,       0.000000,       0.137560,       0.000000
1465,   4.209000,   -1206.214666,   -1116.059422,   -1208.282709,   -1117.197156,       0.399746,       0.000000,       0.149608,       0.000000
1466,   4.210000,   -1206.115961,   -1115.969658,   -1208.154321,   -1117.163658,       0.395702,       0.000000,       0.161467,       0.000000
1467,   4.211000,   -1206.019759,   -1115.877390,   -1208.027005,   -1117.126584,       0.391429,       0.000000,       0.173102,       0.000000
1468,   4.212000,   -1205.925941,   -1115.782619,   -1207.900763,   -1117.086053,       0.386966,       0.000000,       0.184547,       0.000000
1469,   4.213000,   -1205.834746,   -1115.685344,   -1207.775712,   -1117.042065,       0.382236,       0.000000,       0.195769,       0.000000
1470,   4.214000,   -1205.746174,   -1115.585685,   -1207.651854,   -1116.994739,       0.377315,       0.000000,       0.206832,       0.000000
1471,   4.215000,   -1205.660343,   -1115.483761,   -1207.529426,   -1116.944075,       0.372089,       0.000000,       0.217705,       0.000000
1472,   4.216000,   -1205.577254,   -1115.379453,   -1207.408547,   -1116.890073,       0.366596,       0.000000,       0.228387,       0.000000
1473,   4.217000,   -1205.496907,   -1115.272999,   -1207.289219,   -1116.832852,       0.360835,       0.000000,       0.238814,       0.000000
1474,   4.218000,   -1205.419421,   -1115.164518,   -1207.171440,   -1116.772413,       0.354961,       0.000000,       0.249019,       0.000000
1475,   4.219000,   -1205.344915,   -1115.054011,   -1207.055330,   -1116.708755,       0.348895,       0.000000,       0.258938,       0.000000
1476,   4.220000,   -1205.273390,   -1114.941478,   -1206.941128,   -1116.641879,       0.342639,       0.000000,       0.268634,       0.000000
1477,   4.221000,   -1205.204844,   -1114.827156,   -1206.828833,   -1116.571903,       0.336154,       0.000000,       0.278044,       0.000000
1478,   4.222000,   -1205.139399,   -1114.710927,   -1206.718445,   -1116.498947,       0.329478,       0.000000,       0.287200,       0.000000
1479,   4.223000,   -1205.077052,   -1114.593148,   -1206.610084,   -1116.423011,       0.322688,       0.000000,       0.296133,       0.000000
1480,   4.224000,   -1205.017805,   -1114.473581,   -1206.503868,   -1116.343975,       0.315593,       0.000000,       0.304749,       0.000000
1481,   4.225000,   -1204.961896,   -1114.352584,   -1206.399798,   -1116.262317,       0.308306,       0.000000,       0.313173,       0.000000
1482,   4.226000,   -1204.909205,   -1114.230156,   -1206.297994,   -1116.177797,       0.300830,       0.000000,       0.321407,       0.000000
1483,   4.227000,   -1204.859734,   -1114.106297,   -1206.198454,   -1116.090536,       0.293086,       0.000000,       0.329355,       0.000000
1484,   4.228000,   -1204.813600,   -1113.981247,   -1206.101418,   -1116.000652,       0.285189,       0.000000,       0.337016,       0.000000
1485,   4.229000,   -1204.770803,   -1113.855004,   -1206.006765,   -1115.908146,       0.277064,       0.000000,       0.344519,       0.000000
1486,   4.230000,   -1204.731464,   -1113.727689,   -1205.914617,   -1115.813255,       0.268786,       0.000000,       0.351767,       0.000000
1487,   4.231000,   -1204.695582,   -1113.599539,   -1205.825090,   -1115.715861,       0.260241,       0.000000,       0.358825,       0.000000
1488,   4.232000,   -1204.663038,   -1113.470554,   -1205.738068,   -1115.616083,       0.251581,       0.000000,       0.365628,       0.000000
1489,   4.233000,   -1204.634070,   -1113.340855,   -1205.653787,   -1115.513921,       0.242693,       0.000000,       0.372050,       0.000000
1490,   4.234000,   -1204.608560,   -1113.210559,   -1205.572248,   -1115.409613,       0.233652,       0.000000,       0.378218,       0.000000
1491,   4.235000,   -1204.586506,   -1113.079786,   -1205.493569,   -1115.303040,       0.224421,       0.000000,       0.384131,       0.000000
1492,   4.236000,   -1204.568028,   -1112.948775,   -1205.417633,   -1115.194559,       0.214960,       0.000000,       0.389821,       0.000000
1493,   4.237000,   -1204.553008,   -1112.817526,   -1205.344796,   -1115.084052,       0.205385,       0.000000,       0.395258,       0.000000
1494,   4.238000,   -1204.541445,   -1112.686157,   -1205.274820,   -1114.971638,       0.195657,       0.000000,       0.400471,       0.000000
1495,   4.239000,   -1204.533458,   -1112.554908,   -1205.207944,   -1114.857316,       0.185854,       0.000000,       0.405272,       0.000000
1496,   4.240000,   -1204.528809,   -1112.423658,   -1205.144048,   -1114.741325,       0.175897,       0.000000,       0.409850,       0.000000
1497,   4.241000,   -1204.527736,   -1112.292767,   -1205.083370,   -1114.623666,       0.165826,       0.000000,       0.414173,       0.000000
1498,   4.242000,   -1204.530001,   -1112.162232,   -1205.025673,   -1114.504576,       0.155565,       0.000000,       0.418211,       0.000000
1499,   4.243000,   -1204.535604,   -1112.032175,   -1204.971313,   -1114.383936,       0.145189,       0.000000,       0.421930,       0.000000
1500,   4.244000,   -1204.544663,   -1111.902714,   -1204.920173,   -1114.261866,       0.134736,       0.000000,       0.425268,       0.000000
1501,   4.245000,   -1204.556942,   -1111.773968,   -1204.872251,   -1114.138484,       0.124208,       0.000000,       0.428257,       0.000000
1502,   4.246000,   -1204.572558,   -1111.646056,   -1204.827666,   -1114.013910,       0.113450,       0.000000,       0.430959,       0.000000
1503,   4.247000,   -1204.591274,   -1111.519098,   -1204.786420,   -1113.888383,       0.102731,       0.000000,       0.433248,       0.000000
1504,   4.248000,   -1204.613209,   -1111.393094,   -1204.748631,   -1113.761663,       0.091935,       0.000000,       0.435124,       0.000000
1505,   4.249000,   -1204.638362,   -1111.268282,   -1204.714060,   -1113.634229,       0.081063,       0.000000,       0.436681,       0.000000
1506,   4.250000,   -1204.666376,   -1111.144543,   -1204.683065,   -1113.505960,       0.070153,       0.000000,       0.437889,       0.000000
1507,   4.251000,   -1204.697490,   -1111.022234,   -1204.655409,   -1113.377213,       0.059243,       0.000000,       0.438779,       0.000000
1508,   4.252000,   -1204.731464,   -1110.901356,   -1204.631090,   -1113.247752,       0.048256,       0.000000,       0.439225,       0.000000
1509,   4.253000,   -1204.768300,   -1110.782027,   -1204.610348,   -1113.117933,       0.037384,       0.000000,       0.439225,       0.000000
1510,   4.254000,   -1204.807878,   -1110.664129,   -1204.592824,   -1112.987757,       0.026436,       0.000000,       0.438843,       0.000000
1511,   4.255000,   -1204.850078,   -1110.548019,   -1204.578876,   -1112.857342,       0.015640,       0.000000,       0.438144,       0.000000
1512,   4.256000,   -1204.894900,   -1110.433578,   -1204.568386,   -1112.726808,       0.004845,       0.000000,       0.436936,       0.000000
1513,   4.257000,   -1204.942226,   -1110.320926,   -1204.561234,   -1112.596273,      -0.005798,       0.000000,       0.435314,       0.000000
1514,   4.258000,   -1204.992056,   -1110.210180,   -1204.557538,   -1112.465858,      -0.016403,       0.000000,       0.433311,       0.000000
1515,   4.259000,   -1205.044150,   -1110.101342,   -1204.557180,   -1112.335801,      -0.026818,       0.000000,       0.430959,       0.000000
1516,   4.260000,   -1205.098391,   -1109.994531,   -1204.560280,   -1112.206101,      -0.037155,       0.000000,       0.428288,       0.000000
1517,   4.261000,   -1205.154896,   -1109.889865,   -1204.566479,   -1112.076759,      -0.047570,       0.000000,       0.425141,       0.000000
1518,   4.262000,   -1205.213428,   -1109.787226,   -1204.575896,   -1111.948133,      -0.057755,       0.000000,       0.421708,       0.000000
1519,   4.263000,   -1205.273867,   -1109.686732,   -1204.588652,   -1111.820221,      -0.067750,       0.000000,       0.418020,       0.000000
1520,   4.264000,   -1205.336094,   -1109.588504,   -1204.604506,   -1111.693263,      -0.077592,       0.000000,       0.414110,       0.000000
1521,   4.265000,   -1205.400109,   -1109.492540,   -1204.623580,   -1111.567020,      -0.087205,       0.000000,       0.409786,       0.000000
1522,   4.266000,   -1205.465794,   -1109.398842,   -1204.645872,   -1111.441970,      -0.096627,       0.000000,       0.405176,       0.000000
1523,   4.267000,   -1205.533028,   -1109.307408,   -1204.671144,   -1111.317992,      -0.105744,       0.000000,       0.400344,       0.000000
1524,   4.268000,   -1205.601573,   -1109.218359,   -1204.699516,   -1111.195445,      -0.114633,       0.000000,       0.395353,       0.000000
1525,   4.269000,   -1205.671549,   -1109.131575,   -1204.730868,   -1111.074090,      -0.123178,       0.000000,       0.390076,       0.000000
1526,   4.270000,   -1205.742717,   -1109.047294,   -1204.765081,   -1110.954165,      -0.131494,       0.000000,       0.384480,       0.000000
1527,   4.271000,   -1205.815077,   -1108.965397,   -1204.802155,   -1110.835552,      -0.139467,       0.000000,       0.378599,       0.000000
1528,   4.272000,   -1205.888391,   -1108.885884,   -1204.841971,   -1110.718727,      -0.147096,       0.000000,       0.372591,       0.000000
1529,   4.273000,   -1205.962539,   -1108.808756,   -1204.884529,   -1110.603571,      -0.154382,       0.000000,       0.366391,       0.000000
1530,   4.274000,   -1206.037641,   -1108.734012,   -1204.929590,   -1110.490084,      -0.161363,       0.000000,       0.359938,       0.000000
1531,   4.275000,   -1206.113338,   -1108.661771,   -1204.977274,   -1110.378265,      -0.167810,       0.000000,       0.353262,       0.000000
1532,   4.276000,   -1206.189632,   -1108.591914,   -1205.027342,   -1110.268474,      -0.173952,       0.000000,       0.346490,       0.000000
1533,   4.277000,   -1206.266403,   -1108.524442,   -1205.079913,   -1110.160708,      -0.179559,       0.000000,       0.339623,       0.000000
1534,   4.278000,   -1206.343651,   -1108.459353,   -1205.134749,   -1110.054851,      -0.184862,       0.000000,       0.332629,       0.000000
1535,   4.279000,   -1206.421137,   -1108.396649,   -1205.191731,   -1109.951019,      -0.189745,       0.000000,       0.325476,       0.000000
1536,   4.280000,   -1206.498742,   -1108.336329,   -1205.250740,   -1109.849334,      -0.194246,       0.000000,       0.318196,       0.000000
1537,   4.281000,   -1206.576586,   -1108.278275,   -1205.311775,   -1109.749794,      -0.198366,       0.000000,       0.310852,       0.000000
1538,   4.282000,   -1206.654310,   -1108.222485,   -1205.374718,   -1109.652519,      -0.202143,       0.000000,       0.303477,       0.000000
1539,   4.283000,   -1206.732035,   -1108.169079,   -1205.439329,   -1109.557509,      -0.205576,       0.000000,       0.296133,       0.000000
1540,   4.284000,   -1206.809521,   -1108.117819,   -1205.505610,   -1109.464884,      -0.208628,       0.000000,       0.288758,       0.000000
1541,   4.285000,   -1206.886768,   -1108.068824,   -1205.573440,   -1109.374523,      -0.211298,       0.000000,       0.281350,       0.000000
1542,   4.286000,   -1206.963539,   -1108.021975,   -1205.642581,   -1109.286547,      -0.213663,       0.000000,       0.273911,       0.000000
1543,   4.287000,   -1207.039952,   -1107.977271,   -1205.713034,   -1109.200835,      -0.215723,       0.000000,       0.266504,       0.000000
1544,   4.288000,   -1207.115769,   -1107.934713,   -1205.784798,   -1109.117627,      -0.217401,       0.000000,       0.259128,       0.000000
1545,   4.289000,   -1207.190990,   -1107.894063,   -1205.857515,   -1109.036803,      -0.218775,       0.000000,       0.251848,       0.000000
1546,   4.290000,   -1207.265496,   -1107.855439,   -1205.931306,   -1108.958483,      -0.219805,       0.000000,       0.244568,       0.000000
1547,   4.291000,   -1207.339287,   -1107.818842,   -1206.005931,   -1108.882427,      -0.220568,       0.000000,       0.237320,       0.000000
1548,   4.292000,   -1207.412124,   -1107.784152,   -1206.081390,   -1108.808875,      -0.220949,       0.000000,       0.230135,       0.000000
1549,   4.293000,   -1207.484007,   -1107.751250,   -1206.157446,   -1108.737588,      -0.221025,       0.000000,       0.223046,       0.000000
1550,   4.294000,   -1207.554936,   -1107.720137,   -1206.234097,   -1108.668804,      -0.220835,       0.000000,       0.216020,       0.000000
1551,   4.295000,   -1207.624674,   -1107.690811,   -1206.311226,   -1108.602643,      -0.220377,       0.000000,       0.209248,       0.000000
1552,   4.296000,   -1207.693338,   -1107.663155,   -1206.388712,   -1108.538628,      -0.219576,       0.000000,       0.202509,       0.000000
1553,   4.297000,   -1207.760811,   -1107.637048,   -1206.466436,   -1108.477235,      -0.218508,       0.000000,       0.195960,       0.000000
