name,FINISHED,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.l.v[X],axes.mach.l.v[Y],axes.mach.f.p[X],axes.mach.f.p[Y],axes.mach.f.v[X],axes.mach.f.v[Y]
units,sec,mm,mm,mm/min,mm/min,mm,mm,mm/min,mm/min
620,   1.132000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
621,   1.144000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
622,   1.145000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
623,   1.147000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
624,   1.148000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
625,   1.149000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
626,   1.150000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
627,   1.161000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
628,   1.162000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
629,   1.166000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
630,   1.167000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
631,   1.184000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
632,   1.185000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
633,   1.186000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
634,   1.187000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
635,   1.201000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
636,   1.202000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
637,   1.206000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
638,   1.207000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
639,   1.221000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
640,   1.222000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
641,   1.223000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
642,   1.238000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
643,   1.239000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
644,   1.241000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
645,   1.242000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
646,   1.257000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
647,   1.258000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
648,   1.259000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
649,   1.260000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
650,   1.277000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
651,   1.278000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
652,   1.279000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
653,   1.287000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
654,   1.288000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
655,   1.290000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
656,   1.291000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
657,   1.360000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
658,   1.361000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
659,   1.363000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
660,   1.364000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
661,   1.378000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
662,   1.379000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
663,   1.380000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
664,   1.409000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
665,   1.410000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
666,   1.411000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
667,   1.426000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
668,   1.427000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
669,   1.431000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
670,   1.432000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
671,   1.449000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
672,   1.450000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
673,   1.454000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
674,   1.455000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
675,   1.469000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
676,   1.470000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
677,   1.472000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
678,   1.473000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
679,   1.484000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
680,   1.485000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
681,   1.487000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
682,   1.488000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
683,   1.500000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
684,   1.501000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
685,   1.502000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
686,   1.503000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
687,   1.504000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
688,   1.513000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
689,   1.514000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
690,   1.517000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
691,   1.518000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
692,   1.528000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
693,   1.529000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
694,   1.531000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
695,   1.532000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
696,   1.548000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
697,   1.549000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
698,   1.551000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
699,   1.552000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
700,   1.567000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
701,   1.568000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
702,   1.569000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
703,   1.570000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
704,   1.598000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
705,   1.599000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
706,   1.600000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
707,   1.601000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
708,   1.602000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
709,   1.616000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
710,   1.617000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
711,   1.618000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
712,   1.629000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
713,   1.630000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
714,   1.631000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
715,   1.632000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
716,   1.647000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
717,   1.648000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
718,   1.649000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
719,   1.650000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
720,   1.651000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
721,   1.652000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
722,   1.667000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
723,   1.668000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
724,   1.671000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
725,   1.672000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
726,   1.689000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
727,   1.690000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
728,   1.691000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
729,   1.692000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
730,   1.704000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
731,   1.705000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
732,   1.709000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
733,   1.710000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
734,   1.722000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
735,   1.723000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
736,   1.724000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
737,   1.725000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
738,   1.726000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
739,   1.737000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
740,   1.738000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
741,   1.739000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
742,   1.740000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
743,   1.764000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
744,   1.765000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
745,   1.769000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
746,   1.770000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
747,   1.787000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
748,   1.788000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
749,   1.792000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
750,   1.793000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
751,   1.805000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
752,   1.806000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
753,   1.811000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
754,   1.812000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
755,   1.824000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
756,   1.825000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
757,   1.827000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
758,   1.828000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
759,   1.840000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
760,   1.841000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
761,   1.844000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
762,   1.845000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
763,   1.858000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
764,   1.859000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
765,   1.861000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
766,   1.862000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
767,   1.877000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
768,   1.878000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
769,   1.881000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
770,   1.882000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
771,   1.884000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
772,   1.885000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
773,   1.886000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
774,   1.887000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
775,   1.888000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
776,   1.895000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
777,   1.896000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
778,   1.898000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
779,   1.899000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
780,   1.914000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
781,   1.915000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
782,   1.917000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
783,   1.918000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
784,   1.927000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
785,   1.928000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
786,   1.933000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
787,   1.934000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
788,   1.943000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
789,   1.944000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
790,   1.945000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
791,   1.946000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
792,   1.957000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
793,   1.958000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
794,   1.962000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
795,   1.963000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
796,   1.977000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
797,   1.978000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
798,   1.980000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
799,   1.981000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
800,   1.996000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
801,   1.997000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
802,   1.999000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
803,   2.000000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
804,   2.001000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
805,   2.015000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
806,   2.016000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
807,   2.017000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
808,   2.030000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
809,   2.031000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
810,   2.032000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
811,   2.046000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
812,   2.047000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
813,   2.048000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
814,   2.092000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
815,   2.093000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
816,   2.094000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
817,   2.095000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
818,   2.096000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
819,   2.097000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
820,   2.110000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
821,   2.111000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
822,   2.112000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
823,   2.113000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
824,   2.114000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
825,   2.115000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
826,   2.117000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
827,   2.118000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
828,   2.119000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
829,   2.135000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
830,   2.136000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
831,   2.137000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
832,   2.138000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
