name,FINISHED,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.l.p[C],axes.mach.f.p[X],axes.mach.f.p[Y],axes.mach.f.p[C]
units,sec,mm,mm,deg,mm,mm,deg
2907,   4.959000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2908,   4.963000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2909,   4.964000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2910,   4.965000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2911,   4.966000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2912,   4.967000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2913,   4.968000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2914,   4.970000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2915,   4.971000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2916,   4.972000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2917,   4.973000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2918,   4.974000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2919,   4.975000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2920,   4.978000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2921,   4.979000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2922,   4.980000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2923,   4.981000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2924,   4.982000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2925,   4.983000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2926,   4.985000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2927,   4.986000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2928,   4.987000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2929,   4.988000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2930,   4.989000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2931,   4.990000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2932,   4.992000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2933,   4.993000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2934,   4.994000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2935,   4.995000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2936,   4.996000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2937,   4.997000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2938,   4.998000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2939,   4.999000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2940,   5.000000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2941,   5.001000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2942,   5.002000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2943,   5.003000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2944,   5.010000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2945,   5.011000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2946,   5.012000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2947,   5.013000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2948,   5.019000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2949,   5.020000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2950,   5.021000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2951,   5.022000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2952,   5.023000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2953,   5.024000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2954,   5.026000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2955,   5.027000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2956,   5.031000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2957,   5.032000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2958,   5.033000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2959,   5.034000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2960,   5.035000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2961,   5.037000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2962,   5.038000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2963,   5.039000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2964,   5.040000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2965,   5.041000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2966,   5.042000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2967,   5.043000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2968,   5.045000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2969,   5.046000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2970,   5.047000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2971,   5.048000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2972,   5.049000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2973,   5.050000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2974,   5.051000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2975,   5.052000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2976,   5.053000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2977,   5.054000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2978,   5.055000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2979,   5.056000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2980,   5.057000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2981,   5.058000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2982,   5.068000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2983,   5.069000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2984,   5.070000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2985,   5.071000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2986,   5.072000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2987,   5.077000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2988,   5.078000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2989,   5.079000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2990,   5.080000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2991,   5.081000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2992,   5.082000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2993,   5.084000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2994,   5.085000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2995,   5.088000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2996,   5.089000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2997,   5.091000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
2998,   5.092000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
2999,   5.095000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3000,   5.096000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3001,   5.101000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3002,   5.102000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3003,   5.103000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3004,   5.104000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3005,   5.105000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3006,   5.107000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3007,   5.108000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3008,   5.118000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3009,   5.119000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3010,   5.120000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3011,   5.121000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3012,   5.125000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3013,   5.126000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3014,   5.132000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3015,   5.133000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3016,   5.134000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3017,   5.135000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3018,   5.137000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3019,   5.138000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3020,   5.139000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3021,   5.146000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3022,   5.147000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3023,   5.148000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3024,   5.149000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3025,   5.151000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3026,   5.152000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3027,   5.153000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3028,   5.154000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3029,   5.155000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3030,   5.156000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3031,   5.157000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3032,   5.158000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3033,   5.159000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3034,   5.165000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3035,   5.166000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3036,   5.167000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3037,   5.171000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3038,   5.172000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3039,   5.173000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3040,   5.174000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3041,   5.175000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3042,   5.176000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3043,   5.177000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3044,   5.178000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3045,   5.179000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3046,   5.180000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3047,   5.181000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3048,   5.182000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3049,   5.183000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3050,   5.184000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3051,   5.185000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3052,   5.186000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3053,   5.188000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3054,   5.189000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3055,   5.193000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3056,   5.194000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3057,   5.195000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3058,   5.196000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3059,   5.197000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3060,   5.198000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3061,   5.199000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3062,   5.206000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3063,   5.207000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3064,   5.208000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3065,   5.209000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3066,   5.210000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3067,   5.211000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3068,   5.213000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3069,   5.214000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3070,   5.216000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3071,   5.217000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3072,   5.223000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3073,   5.224000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3074,   5.225000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3075,   5.226000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3076,   5.228000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3077,   5.229000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3078,   5.231000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3079,   5.232000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3080,   5.233000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3081,   5.234000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3082,   5.235000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3083,   5.236000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3084,   5.242000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3085,   5.243000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3086,   5.244000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3087,   5.247000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3088,   5.248000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3089,   5.249000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3090,   5.250000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3091,   5.251000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3092,   5.252000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3093,   5.253000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3094,   5.254000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3095,   5.269000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3096,   5.270000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3097,   5.271000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3098,   5.272000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3099,   5.273000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3100,   5.274000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3101,   5.275000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3102,   5.276000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3103,   5.277000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3104,   5.280000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3105,   5.281000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3106,   5.282000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3107,   5.283000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3108,   5.284000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3109,   5.285000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3110,   5.286000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3111,   5.287000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3112,   5.288000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3113,   5.289000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3114,   5.290000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3115,   5.291000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3116,   5.292000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3117,   5.293000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3118,   5.294000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3119,   5.295000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3120,   5.298000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3121,   5.299000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3122,   5.300000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3123,   5.301000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3124,   5.302000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3125,   5.315000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3126,   5.316000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3127,   5.317000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3128,   5.319000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3129,   5.320000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3130,   5.321000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3131,   5.322000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3132,   5.323000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3133,   5.326000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3134,   5.327000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3135,   5.328000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3136,   5.330000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3137,   5.331000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3138,   5.332000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3139,   5.333000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3140,   5.334000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3141,   5.335000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3142,   5.336000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3143,   5.337000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3144,   5.343000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3145,   5.344000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3146,   5.345000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3147,   5.347000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3148,   5.348000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3149,   5.349000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3150,   5.350000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3151,   5.351000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3152,   5.354000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3153,   5.355000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3154,   5.356000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3155,   5.359000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3156,   5.360000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3157,   5.361000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3158,   5.363000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3159,   5.364000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3160,   5.365000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3161,   5.366000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3162,   5.367000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3163,   5.368000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3164,   5.369000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3165,   5.370000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3166,   5.375000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3167,   5.376000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3168,   5.377000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3169,   5.378000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3170,   5.379000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3171,   5.380000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3172,   5.381000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3173,   5.394000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3174,   5.395000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3175,   5.397000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3176,   5.398000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3177,   5.399000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3178,   5.400000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3179,   5.401000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3180,   5.403000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3181,   5.404000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3182,   5.405000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3183,   5.406000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3184,   5.407000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3185,   5.417000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3186,   5.418000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3187,   5.419000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3188,   5.423000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3189,   5.424000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3190,   5.425000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3191,   5.426000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3192,   5.427000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3193,   5.428000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3194,   5.429000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3195,   5.430000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3196,   5.431000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3197,   5.432000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3198,   5.433000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3199,   5.434000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3200,   5.437000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3201,   5.438000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
